movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
466411,tt6749318,Speed Kills,5.5,132,Released,2018-11-16,15000000,5812,1.181,102,en,"Crime, Drama, Thriller","Pimienta, Blue Rider Pictures, JTP Films, Speed Kills Production, Hannibal Classics",Jodi Scurfield,"John Travolta, Katheryn Winnick, Jennifer Esposito","based on novel or book, sports, based on true story",-14994188,2018,81875508.31326482
365942,tt3922818,The Space Between Us,7.1,2471,Released,2017-01-26,30000000,14793385,3.5917,121,en,"Romance, Adventure, Science Fiction, Drama","Los Angeles Media Fund, Southpaw Entertainment, STXfilms, Scarlet Fire Entertainment, Huayi Brothers Pictures, Universal Pictures",Peter Chelsom,"Asa Butterfield, Britt Robertson, Carla Gugino","future, planet mars, space colony, fish out of water, scientist, teenage love, search for father",-15206615,2017,82087935.31326482
586101,tt7541720,Music,5.4,148,Released,2021-01-14,16000000,645949,1.3481,107,en,"Music, Drama","Atlantic Films, Pineapple Lasagne Productions, Landay Entertainment",Sia,"Kate Hudson, Leslie Odom Jr., Maddie Ziegler","drug dealer, autism, macabre, celebratory, disrespectful",-15354051,2021,82235371.31326482
590995,tt4685762,The Craft: Legacy,6.15,826,Released,2020-10-28,18000000,2300000,4.1686,94,en,"Horror, Drama, Fantasy","Blumhouse Productions, Red Wagon Entertainment, Columbia Pictures",Zoe Lister-Jones,"Cailee Spaeny, Lovie Simone, Gideon Adlon","witch, magic, black magic, teen witch, woman director, karma, love spell",-15700000,2020,82581320.31326482
492188,tt7653254,Marriage Story,7.732,7052,Released,2019-09-28,18000000,2300000,5.3787,137,en,Drama,Heyday Films,Noah Baumbach,"Adam Driver, Scarlett Johansson, Laura Dern","infidelity, new york city, husband wife relationship, parent child relationship, theatre group, theater director, lawyer, los angeles, california, divorce, divorce lawyer, thoughtful, complex, intense, sincere",-15700000,2019,82581320.31326482
597890,tt9664108,Voyagers,5.96,893,Released,2021-04-08,20000000,4298184,3.4801,108,en,"Science Fiction, Thriller","Nota Bene, Thunder Road",Neil Burger,"Tye Sheridan, Lily-Rose Depp, Fionn Whitehead","space travel, sexual tension, space, sexual behavior",-15701816,2021,82583136.31326482
257785,tt0491203,Tulip Fever,6.526,702,Released,2017-07-13,25000000,9204549,2.5094,107,en,"Drama, Romance","The Weinstein Company, Worldview Entertainment, Paramount Pictures, Ruby Films",Justin Chadwick,"Alicia Vikander, Dane DeHaan, Christoph Waltz","based on novel or book, netherlands, painter, period drama, tulips, portrait painting, 17th century",-15795451,2017,82676771.31326482
531876,tt3833480,The Outpost,6.9,1068,Released,2020-06-24,18000000,2133452,3.7003,123,en,"War, Drama, History, Action","Millennium Media, York Films, Perfection Hunter Productions",Rod Lurie,"Scott Eastwood, Caleb Landry Jones, Orlando Bloom","based on novel or book, afghanistan, based on true story, afghanistan war (2001-2021), soldier, aggressive, warfield, beating the odds, anxious, 2000s, harsh, straightforward, vibrant",-15866548,2020,82747868.31326482
432301,tt5270948,Chappaquiddick,6.109,267,Released,2018-04-06,34000000,17904202,0.9429,107,en,"History, Drama, Thriller","Apex Entertainment, DMG Entertainment, Film i Väst, Chimney LA",John Curran,"Jason Clarke, Kate Mara, Ed Helms","politics, massachusetts, senator, suffocation, bridge, scandal, cover-up, car accident, kennedy family, speculative, disturbed, angry, vexed, 1960s, somber, political scandal, desperate, suspicious, anxious, cautionary, incredulous, egotistical, tense, depressing, callous, conceited, condescending, cruel, demeaning, derogatory, disgusted, disrespectful, distressing, enraged, indifferent, mocking, pessimistic",-16095798,2018,82977118.31326482
818397,tt11827628,Memory,6.8,1532,Released,2022-04-28,30000000,13900000,6.7879,114,en,"Action, Thriller, Crime","Black Bear Pictures, Welle Entertainment, Saville Productions, Open Road Films, STXfilms",Martin Campbell,"Liam Neeson, Guy Pearce, Taj Atwal","assassin, alzheimer's disease, remake, assertive",-16100000,2022,82981320.31326482
428078,tt1571234,Mortal Engines,6.214,4774,Released,2018-11-27,100000000,83869818,5.6646,128,en,"Adventure, Science Fiction","Scholastic Productions, Silvertongue Films, Universal Pictures, WingNut Films, MRC",Christian Rivers,"Hera Hilmar, Robert Sheehan, Hugo Weaving","based on novel or book, dystopia, post-apocalyptic future, revenge, wasteland, steampunk, futuristic vehicle, based on young adult novel",-16130182,2018,83011502.31326482
429471,tt5968394,Captive State,5.6,1178,Released,2019-03-15,25000000,8808611,1.7307,110,en,"Science Fiction, Action, Adventure, Thriller","Participant, Lightfuse & Gettaway, Focus Features, DreamWorks Pictures, Amblin Partners, Mandate International",Rupert Wyatt,"John Goodman, Ashton Sanders, Jonathan Majors","chicago, illinois, dystopia, alien, apocalypse, alien invasion",-16191389,2019,83072709.31326482
436969,tt6334354,The Suicide Squad,7.488,8836,Released,2021-07-28,185000000,168717425,12.759,132,en,"Action, Comedy, Adventure","DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",James Gunn,"Margot Robbie, Idris Elba, John Cena","monster, secret mission, superhero, anti hero, giant monster, gore, based on comic, alien, betrayal, alien invasion, convict, parasite, super villain, world domination, aftercreditsstinger, aggressive, dc extended universe (dceu), absurd, suspenseful, character deaths, hilarious, intense, amused, antagonistic, excited",-16282575,2021,83163895.31326482
257440,tt2978102,Term Life,6.0,310,Released,2016-04-29,16500000,21256,1.2971,93,en,"Thriller, Drama, Action, Mystery","WWE Studios, PenLife Media, PalmStar Media",Peter Billingsley,"Vince Vaughn, Hailee Steinfeld, Bill Paxton","gun, based on comic, gun battle, young daughter, cop parent, dead widow",-16478744,2016,83360064.31326482
749274,tt1924245,Cry Macho,6.0,1044,Released,2021-09-16,33000000,16510734,1.9081,104,en,"Drama, Western","Malpaso Productions, ASR Productions, Warner Bros. Pictures",Clint Eastwood,"Clint Eastwood, Eduardo Minett, Natalia Traven","mexico, based on novel or book, kidnapping, 1970s, neo-western, animal whisperer, apathetic, disapproving",-16489266,2021,83370586.31326482
316654,tt2979920,Bombay Velvet,5.5,42,Released,2015-05-15,18000000,1500000,0.2867,151,hi,"Crime, Thriller","Fox Star Studios, Phantom Films",Anurag Kashyap,"Ranbir Kapoor, Anushka Sharma, Karan Johar","jazz, gangster, boxer, organized crime, neo-noir, bollywood",-16500000,2015,83381320.31326482
442065,tt0783640,The Last Full Measure,7.322,454,Released,2020-01-23,20000000,3364426,1.9731,110,en,"Drama, Action, War","Foresight Unlimited, Provocator, SSS Entertainment, BCL Finance Group, Boss Collaboration, SC Films Thailand Co., Production Capital, Hollywood Gold, Hero Entertainment Group",Todd Robinson,"Sebastian Stan, Christopher Plummer, William Hurt",vietnam war,-16635574,2020,83516894.31326482
573438,tt8483272,Strike,5.9,21,Released,2019-02-06,16800000,24743,0.2487,95,en,"Family, Comedy, Adventure, Animation",Gigglefish,Trevor Hardy,"Ken Stott, Alex Kelly, Naomi McDonald","stop motion, football (soccer), mole, animals",-16775257,2019,83656577.31326482
302156,tt3014866,Criminal,6.2,1760,Released,2016-04-07,31500000,14708696,3.6625,113,en,"Action, Crime, Science Fiction","BenderSpink, Campbell Grobman Films, Criminal Productions, Fipex Holding, Lionsgate, Millennium Media, Davis Films, Summit Entertainment",Ariel Vromen,"Ryan Reynolds, Kevin Costner, Gary Oldman","mission, central intelligence agency (cia), robbery, prisoner, undercover, london underground, memory, terrorism, brutality, convict, interrogation, implant, manhunt",-16791304,2016,83672624.31326482
730047,tt12889404,Cyrano,6.368,302,Released,2021-04-14,20000000,3000000,1.4344,122,en,"Drama, Romance","Metro-Goldwyn-Mayer, Working Title Films, Bron Studios, Creative Wealth Media Finance",Joe Wright,"Peter Dinklage, Haley Bennett, Kelvin Harrison, Jr.","paris, france, love triangle, theater play, musical, remake, 17th century",-17000000,2021,83881320.31326482
302349,tt3038708,Iron Sky: The Coming Race,5.132,410,Released,2019-01-25,17500000,392166,2.1095,93,en,"Action, Comedy, Fantasy, Science Fiction","Potemkino, Iron sky universe, 27 Films Production",Timo Vuorensola,"Lara Rossi, Vladimir Burlakov, Kit Dale","moon, nazi, post-apocalyptic future, sequel, alien, death of mother, nazi occupation, adam and eve, adolf hitler",-17107834,2019,83989154.31326482
451915,tt1226837,Beautiful Boy,7.554,2615,Released,2018-10-12,25000000,7700000,5.8673,119,en,Drama,Plan B Entertainment,Felix van Groeningen,"Steve Carell, Timothée Chalamet, Maura Tierney","based on novel or book, san francisco, california, drug addiction, biography, based on true story, drug rehabilitation, based on memoir or autobiography, father son relationship, dramatic",-17300000,2018,84181320.31326482
536869,tt5697572,Cats,4.049,986,Released,2019-12-19,95000000,77276321,2.202,110,en,"Fantasy, Comedy, Drama","Universal Pictures, Perfect World Pictures, Working Title Films, Amblin Entertainment, Monumental Pictures, The Really Useful Group",Tom Hooper,"Francesca Hayward, Judi Dench, Idris Elba","dance, cat, musical, based on play or musical, resurrection, based on song, poem or rhyme, vignette, pathetic, so bad it’s good, disapproving, disheartening, ridiculous",-17723679,2019,84604999.31326482
418879,tt2140507,The Current War,6.702,1086,Released,2018-02-01,30000000,12217160,2.3571,108,en,"Drama, History","Bazelevs Production, Film Rites, Fourth Floor Productions, 13 Films, Thunder Road",Alfonso Gomez-Rejon,"Benedict Cumberbatch, Michael Shannon, Nicholas Hoult","biography, 19th century",-17782840,2018,84664160.31326482
550231,tt4411584,The Secret: Dare to Dream,7.293,617,Released,2020-04-16,21000000,3215636,1.518,107,en,"Drama, Romance","Savvy Media Holdings, Covert Media, Roadside Attractions, Illumination Productions, Robert Cort Productions, Shine Box Media Group, Tri G",Andy Tennant,"Katie Holmes, Josh Lucas, Jerry O'Connell","based on novel or book, love",-17784364,2020,84665684.31326482
340102,tt4682266,The New Mutants,6.1,3480,Released,2020-04-02,67000000,49169594,5.3807,94,en,"Science Fiction, Horror, Action","20th Century Studios, Genre Films, Sunswept Entertainment, Marvel Entertainment",Josh Boone,"Blu Hunt, Maisie Williams, Anya Taylor-Joy","superhero, mutant, based on comic, superhero team, captivity, suspenseful, tense, audacious",-17830406,2020,84711726.31326482
458576,tt6475714,Monster Hunter,6.558,3358,Released,2020-12-03,60000000,42145959,6.9697,103,en,"Action, Fantasy, Adventure","Capcom, Constantin Film, Impact Pictures, Tencent Pictures, TOHO",Paul W. S. Anderson,"Milla Jovovich, Tony Jaa, Ron Perlman","giant monster, female soldier, another dimension, bow and arrow, based on video game, swordswoman, dimensional travel",-17854041,2020,84735361.31326482
509853,tt7869070,The Fanatic,4.432,315,Released,2019-08-30,18000000,3153,1.0249,89,en,"Crime, Thriller","Daniel Grodnik Productions, Fig Production Group, Media Finance Capital, Pretzel Fang Productions, Wonderfilm Media, Oscar Generale Productions, Taurus Film",Fred Durst,"John Travolta, Devon Sawa, Ana Golja","mentally disabled, autograph, fan, bully, murder, stalking, hollywood, mentally handicapped man, book signing, paranoid, condescending, disrespectful, farcical, mean spirited",-17996847,2019,84878167.31326482
384680,tt5478478,Hostiles,6.92,2330,Released,2017-12-22,55000000,36976336,4.0024,134,en,"Drama, Western, History","Waypoint Entertainment, Le Grisbi Productions, Bloom, Entertainment Studios",Scott Cooper,"Christian Bale, Rosamund Pike, Wes Studi","captain, widow, montana, new mexico, chief, native american, assignment, grief, murder, gunfight, massacre, brutality, native american reservation, u.s. cavalry, 19th century, indigenous peoples, new mexico territory, 1890s, violence",-18023664,2017,84904984.31326482
766475,tt13640696,See How They Run,6.373,1149,Released,2022-09-09,40000000,21921551,2.5962,99,en,"Mystery, Comedy, Crime","Searchlight Pictures, DJ Films, TSG Entertainment",Tom George,"Sam Rockwell, Saoirse Ronan, Adrien Brody","london, england, investigation, theater play, murder, whodunit, murder mystery, 1950s",-18078449,2022,84959769.31326482
837881,tt11198810,She Said,7.242,620,Released,2022-11-17,32000000,13900000,2.7101,129,en,"Drama, History","Plan B Entertainment, Annapurna Pictures, Universal Pictures",Maria Schrader,"Zoe Kazan, Carey Mulligan, Patricia Clarkson","based on novel or book, journalism, biography, sexual violence, sexual harassment, hollywood, female journalist, new york times, sexual assault, judiciary, abuse of power, metoo, 2010s, harvey weinstein",-18100000,2022,84981320.31326482
551271,tt8883486,Medieval,6.9,490,Released,2022-09-08,23000000,4311284,3.2039,126,en,"Action, Drama, History","R.U. Robot Studios, JBJ Film, Elevated Films, Double Tree Entertainment",Petr Jákl,"Ben Foster, Sophie Lowe, Michael Caine","based on true story, middle ages (476-1453), medieval, 15th century, hussite wars (1419-1434)",-18688716,2022,85570036.31326482
501979,tt1086064,Bill & Ted Face the Music,5.91,971,Released,2020-08-27,25000000,6274027,1.9851,92,en,"Comedy, Science Fiction, Adventure","Endeavor Content, Hammerstone Studios, TinRes Entertainment, Many Rivers Productions, Cittadino/Dugan Entertainment, Orion Pictures, Bloom",Dean Parisot,"Keanu Reeves, Alex Winter, Kristen Schaal","guitar, time travel, sequel, aftercreditsstinger, father daughter relationship, 2030s",-18725973,2020,85607293.31326482
557499,tt8769226,Kung Food,7.0,1,Released,2018-08-17,20000000,1197984,0.3813,99,zh,"Animation, Family","Yi Animation, Beijing Culture",Sun Haipeng,"Meng Yu, Puzhao Yangguang, Zhang Zhe","fight, food, fighting",-18802016,2018,85683336.31326482
396806,tt5397194,Anon,5.975,1602,Released,2018-05-03,20000000,1197741,2.5898,100,en,"Science Fiction, Crime, Mystery, Thriller","K5 Film, K5 International, Scythia Films, Sierra/Affinity, Road Pictures",Andrew Niccol,"Clive Owen, Amanda Seyfried, Colm Feore","detective, dystopia, serial killer, privacy, procedural, augmented reality",-18802259,2018,85683579.31326482
522016,tt8356942,The 355,6.047,1040,Released,2022-01-05,75000000,55700000,5.3925,122,en,"Action, Adventure, Thriller","Freckle Films, Genre Films, FilmNation Entertainment, Universal Pictures, DEMEI Holdings Limited, CNC, Firstep, Episode Films Co., Zak Productions",Simon Kinberg,"Jessica Chastain, Lupita Nyong'o, Penélope Cruz","spy, airplane crash, agent, safe house, cyber terrorism, pretentious",-19300000,2022,86181320.31326482
403390,tt3182620,Bitter Harvest,6.0,81,Released,2017-01-31,20000000,557241,0.6544,103,en,"War, Drama, History, Romance","Andamar Entertainment, Devil's Harvest Production",George Mendeluk,"Max Irons, Samantha Barks, Terence Stamp","famine, genocide, ukrainian village, 1930s, holodomor, ukraine",-19442759,2017,86324079.31326482
583406,tt9784798,Judas and the Black Messiah,7.315,1564,Released,2021-02-12,26000000,6416063,3.1874,126,en,"Drama, History","MACRO, Bron Studios, Participant, Proximity Media",Shaka King,"Daniel Kaluuya, LaKeith Stanfield, Jesse Plemons","chicago, illinois, assassination, black panther party, based on true story, betrayal, betrayal by friend, hard, 1960s, african american history, rainbow coalition, awestruck, exhilarated",-19583937,2021,86465257.31326482
681887,tt11762434,Cosmic Sin,4.009,552,Released,2021-03-12,20000000,349757,2.651,88,en,"Science Fiction, Action, Adventure","308 Enterprises, BondIt Media Capital, Buffalo 8, The Exchange",Edward Drake,"Bruce Willis, Adelaide Kane, Frank Grillo","space battle, space war, space colony, alien contact, future war, alien race, alien space craft, human vs alien, alien attack",-19650243,2021,86531563.31326482
624385,tt10370042,Ascendant,4.3,13,Released,2021-04-08,20000000,318989,0.5245,101,en,"Mystery, Science Fiction, Thriller",Daydream Films,Antaine Furlong,"Charlotte Best, Jonny Pasvolsky, Alex Menglet",falling elevator,-19681011,2021,86562331.31326482
429422,tt6199572,Capone,4.992,388,Released,2020-06-26,20600000,858281,2.0353,103,en,"Crime, Drama","Bron Studios, A Band Apart, Addictive Pictures, Creative Wealth Media Finance, Lawrence Bender Productions, Endeavor Content, AI Film Entertainment",Josh Trank,"Tom Hardy, Linda Cardellini, Matt Dillon","gangster, biography, based on true story",-19741719,2020,86623039.31326482
